"Location","Year","Series","Series Code","Month","Permits"
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Colusa County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Colusa County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Colusa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Colusa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Contra Costa County",2020,"Total Units",1.0,1.0,108.0
"Contra Costa County",2020,"Total Units",1.0,2.0,335.0
"Contra Costa County",2020,"Total Units",1.0,3.0,220.0
"Contra Costa County",2020,"Total Units",1.0,4.0,48.0
"Contra Costa County",2020,"Total Units",1.0,5.0,0
"Contra Costa County",2020,"Total Units",1.0,6.0,0
"Contra Costa County",2020,"Total Units",1.0,7.0,0
"Contra Costa County",2020,"Total Units",1.0,8.0,0
"Contra Costa County",2020,"Total Units",1.0,9.0,0
"Contra Costa County",2020,"Total Units",1.0,10.0,0
"Contra Costa County",2020,"Total Units",1.0,11.0,0
"Contra Costa County",2020,"Total Units",1.0,12.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,1.0,106.0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,2.0,197.0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,3.0,67.0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,4.0,31.0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Contra Costa County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,2.0,138.0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,3.0,153.0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,4.0,17.0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Contra Costa County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Contra Costa County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,3.0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Contra Costa County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,135.0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,153.0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,17.0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Contra Costa County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Del Norte County",2020,"Total Units",1.0,1.0,0
"Del Norte County",2020,"Total Units",1.0,2.0,0
"Del Norte County",2020,"Total Units",1.0,3.0,0
"Del Norte County",2020,"Total Units",1.0,4.0,0
"Del Norte County",2020,"Total Units",1.0,5.0,0
"Del Norte County",2020,"Total Units",1.0,6.0,0
"Del Norte County",2020,"Total Units",1.0,7.0,0
"Del Norte County",2020,"Total Units",1.0,8.0,0
"Del Norte County",2020,"Total Units",1.0,9.0,0
"Del Norte County",2020,"Total Units",1.0,10.0,0
"Del Norte County",2020,"Total Units",1.0,11.0,0
"Del Norte County",2020,"Total Units",1.0,12.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,1.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,2.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,3.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,4.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Del Norte County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,1.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,2.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,3.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,4.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Del Norte County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Del Norte County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Del Norte County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Del Norte County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"El Dorado County",2020,"Total Units",1.0,1.0,47.0
"El Dorado County",2020,"Total Units",1.0,2.0,41.0
"El Dorado County",2020,"Total Units",1.0,3.0,25.0
"El Dorado County",2020,"Total Units",1.0,4.0,49.0
"El Dorado County",2020,"Total Units",1.0,5.0,0
"El Dorado County",2020,"Total Units",1.0,6.0,0
"El Dorado County",2020,"Total Units",1.0,7.0,0
"El Dorado County",2020,"Total Units",1.0,8.0,0
"El Dorado County",2020,"Total Units",1.0,9.0,0
"El Dorado County",2020,"Total Units",1.0,10.0,0
"El Dorado County",2020,"Total Units",1.0,11.0,0
"El Dorado County",2020,"Total Units",1.0,12.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,1.0,45.0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,2.0,41.0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,3.0,25.0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,4.0,49.0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,5.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,6.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,7.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,8.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,9.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,10.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,11.0,0
"El Dorado County",2020,"Units in Single-Family Structures",2.0,12.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,1.0,2.0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,2.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,3.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,4.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"El Dorado County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"El Dorado County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"El Dorado County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"El Dorado County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"El Dorado County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"El Dorado County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"El Dorado County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
